Sample	Unique Reads	Duplicate Reads
Psq-AGal_003-Ex1-3A-lcwgs-1-1.clmp.r1	350864.0	21343.0
Psq-AGal_003-Ex1-3A-lcwgs-1-1.clmp.r2	355387.0	16820.0
Psq-AGal_004-Ex1-4A-lcwgs-1-1.clmp.r1	286255.0	44615.0
Psq-AGal_004-Ex1-4A-lcwgs-1-1.clmp.r2	295228.0	35642.0
Psq-AGal_005-Ex1-5A-lcwgs-1-1.clmp.r1	91341.0	8086.0
Psq-AGal_005-Ex1-5A-lcwgs-1-1.clmp.r2	93798.0	5629.0
Psq-AGal_008-Ex1-8A-lcwgs-1-1.clmp.r1	526315.0	79221.0
Psq-AGal_008-Ex1-8A-lcwgs-1-1.clmp.r2	542023.0	63513.0
Psq-AGal_009-Ex1-9A-lcwgs-1-1.clmp.r1	754120.0	58479.0
Psq-AGal_009-Ex1-9A-lcwgs-1-1.clmp.r2	765907.0	46692.0
Psq-AGal_010-Ex1-10A-lcwgs-1-1.clmp.r1	348374.0	24842.0
Psq-AGal_010-Ex1-10A-lcwgs-1-1.clmp.r2	354411.0	18805.0
Psq-AGal_011-Ex1-11A-lcwgs-1-1.clmp.r1	429070.0	35568.0
Psq-AGal_011-Ex1-11A-lcwgs-1-1.clmp.r2	438144.0	26494.0
Psq-AGal_014-Ex1-2B-lcwgs-1-1.clmp.r1	408856.0	50550.0
Psq-AGal_014-Ex1-2B-lcwgs-1-1.clmp.r2	418747.0	40659.0
Psq-AGal_015-Ex1-3B-lcwgs-1-1.clmp.r1	584667.0	79093.0
Psq-AGal_015-Ex1-3B-lcwgs-1-1.clmp.r2	599068.0	64692.0
Psq-AGal_017-Ex1-5B-lcwgs-1-1.clmp.r1	540294.0	55121.0
Psq-AGal_017-Ex1-5B-lcwgs-1-1.clmp.r2	552799.0	42616.0
Psq-AGal_019-Ex1-7B-lcwgs-1-1.clmp.r1	443299.0	31766.0
Psq-AGal_019-Ex1-7B-lcwgs-1-1.clmp.r2	449287.0	25778.0
Psq-AGal_020-Ex1-8B-lcwgs-1-1.clmp.r1	167171.0	17642.0
Psq-AGal_020-Ex1-8B-lcwgs-1-1.clmp.r2	170786.0	14027.0
Psq-AGal_021-Ex1-9B-lcwgs-1-1.clmp.r1	1050755.0	116653.0
Psq-AGal_021-Ex1-9B-lcwgs-1-1.clmp.r2	1071369.0	96039.0
Psq-AGal_022-Ex1-10B-lcwgs-1-1.clmp.r1	541205.0	43349.0
Psq-AGal_022-Ex1-10B-lcwgs-1-1.clmp.r2	551184.0	33370.0
Psq-AGal_023-Ex1-11B-lcwgs-1-1.clmp.r1	853600.0	83629.0
Psq-AGal_023-Ex1-11B-lcwgs-1-1.clmp.r2	872606.0	64623.0
Psq-AGal_024-Ex1-12B-lcwgs-1-1.clmp.r1	1140257.0	100327.0
Psq-AGal_024-Ex1-12B-lcwgs-1-1.clmp.r2	1159946.0	80638.0
Psq-AGal_025-Ex1-1C-lcwgs-1-1.clmp.r1	801892.0	34993.0
Psq-AGal_025-Ex1-1C-lcwgs-1-1.clmp.r2	808356.0	28529.0
Psq-AGal_026-Ex1-2C-lcwgs-1-1.clmp.r1	888243.0	62613.0
Psq-AGal_026-Ex1-2C-lcwgs-1-1.clmp.r2	900498.0	50358.0
Psq-AGal_027-Ex1-3C-lcwgs-1-1.clmp.r1	1393319.0	121671.0
Psq-AGal_027-Ex1-3C-lcwgs-1-1.clmp.r2	1410991.0	103999.0
Psq-AGal_028-Ex1-4C-lcwgs-1-1.clmp.r1	984366.0	66656.0
Psq-AGal_028-Ex1-4C-lcwgs-1-1.clmp.r2	997109.0	53913.0
Psq-AGal_029-Ex1-5C-lcwgs-1-1.clmp.r1	1243914.0	88604.0
Psq-AGal_029-Ex1-5C-lcwgs-1-1.clmp.r2	1263765.0	68753.0
Psq-AGal_030-Ex1-6C-lcwgs-1-1.clmp.r1	1296069.0	111489.0
Psq-AGal_030-Ex1-6C-lcwgs-1-1.clmp.r2	1312589.0	94969.0
Psq-AGal_031-Ex1-7C-lcwgs-1-1.clmp.r1	1497411.0	152020.0
Psq-AGal_031-Ex1-7C-lcwgs-1-1.clmp.r2	1522803.0	126628.0
Psq-AGal_032-Ex1-8C-lcwgs-1-1.clmp.r1	638547.0	18166.0
Psq-AGal_032-Ex1-8C-lcwgs-1-1.clmp.r2	642385.0	14328.0
Psq-AGal_033-Ex1-9C-lcwgs-1-1.clmp.r1	1518398.0	109998.0
Psq-AGal_033-Ex1-9C-lcwgs-1-1.clmp.r2	1538614.0	89782.0
Psq-AGal_034-Ex1-10C-lcwgs-1-1.clmp.r1	1100278.0	104252.0
Psq-AGal_034-Ex1-10C-lcwgs-1-1.clmp.r2	1123898.0	80632.0
Psq-AGal_035-Ex1-11C-lcwgs-1-1.clmp.r1	432931.0	63552.0
Psq-AGal_035-Ex1-11C-lcwgs-1-1.clmp.r2	450350.0	46133.0
Psq-AGal_036-Ex1-12C-lcwgs-1-1.clmp.r1	1175618.0	63704.0
Psq-AGal_036-Ex1-12C-lcwgs-1-1.clmp.r2	1186179.0	53143.0
Psq-AGal_037-Ex1-1D-lcwgs-1-1.clmp.r1	427765.0	43827.0
Psq-AGal_037-Ex1-1D-lcwgs-1-1.clmp.r2	436430.0	35162.0
Psq-AGal_038-Ex1-2D-lcwgs-1-1.clmp.r1	1889741.0	63043.0
Psq-AGal_038-Ex1-2D-lcwgs-1-1.clmp.r2	1898504.0	54280.0
Psq-AGal_039-Ex1-3D-lcwgs-1-1.clmp.r1	1511617.0	105312.0
Psq-AGal_039-Ex1-3D-lcwgs-1-1.clmp.r2	1531636.0	85293.0
Psq-AGal_040-Ex1-4D-lcwgs-1-1.clmp.r1	1490733.0	77843.0
Psq-AGal_040-Ex1-4D-lcwgs-1-1.clmp.r2	1507278.0	61298.0
Psq-AGal_041-Ex1-5D-lcwgs-1-1.clmp.r1	1404470.0	68070.0
Psq-AGal_041-Ex1-5D-lcwgs-1-1.clmp.r2	1415874.0	56666.0
Psq-AGal_042-Ex1-6D-lcwgs-1-1.clmp.r1	1665240.0	170637.0
Psq-AGal_042-Ex1-6D-lcwgs-1-1.clmp.r2	1698163.0	137714.0
Psq-AGal_043-Ex1-7D-lcwgs-1-1.clmp.r1	719125.0	78530.0
Psq-AGal_043-Ex1-7D-lcwgs-1-1.clmp.r2	733883.0	63772.0
Psq-AGal_044-Ex1-8D-lcwgs-1-1.clmp.r1	916265.0	53643.0
Psq-AGal_044-Ex1-8D-lcwgs-1-1.clmp.r2	927274.0	42634.0
